ID,City,Restaurant Name,Area Name,Cost for Two,Cuisines,Average Rating,Total Ratings,Is Open,Next Close Time,Aggregated Discount Info,Serviceability,Restaurant Link
116,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
117,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
118,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
119,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
120,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
121,Pune,Subway,Deccan Gymkhana,₹350 for two,"Healthy Food, Salads, Snacks, Desserts, Beverages",4.2,10K+,True,2023-09-02 03:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/subway-fc-road-deccan-gymkhana-pune-5624
122,Pune,Wow! Momo,Camp,₹300 for two,"Tibetan, Healthy Food, Asian, Chinese, Snacks, Continental, Desserts, Beverages",4,1K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wow-momo-camp-pune-260595
123,Pune,Samudra Veg,Erandwane,₹450 for two,"North Indian, Chinese, South Indian",4.4,10K+,True,2023-09-01 23:55:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/samudra-veg-pandurang-colony-erandwane-pune-11887
124,Pune,Hotel Bismillah,Camp,₹300 for two,North Indian,3.8,500+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/hotel-bismillah-bhawani-peth-camp-pune-375321
125,Pune,Blue Nile,Camp Area,₹700 for two,"Indian, Chinese",4.2,10K+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/blue-nile-bund-garden-road-camp-area-pune-5107
126,Pune,Burgerino,Camp,₹150 for two,Burgers,3.8,100+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burgerino-nehru-memorial-hall-camp-pune-683013
127,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
128,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
129,Pune,KNS,Prabhat Road,₹350 for two,"Fast Food, Pizzas, Beverages, Burgers, Snacks",4,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kns-kasba-vishrambag-prabhat-road-pune-710145
130,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
131,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
132,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
133,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
134,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
135,Pune,ZamZam Restaurant,Camp Area,₹350 for two,"Indian, North Indian, Chinese",3.4,20+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/zamzam-restaurant-bhawani-peth-camp-area-pune-623310
136,Pune,Wow! Momo,Camp,₹300 for two,"Tibetan, Healthy Food, Asian, Chinese, Snacks, Continental, Desserts, Beverages",4,1K+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wow-momo-camp-pune-260595
137,Pune,Samudra Veg,Erandwane,₹450 for two,"North Indian, Chinese, South Indian",4.4,10K+,True,2023-09-01 23:55:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/samudra-veg-pandurang-colony-erandwane-pune-11887
138,Pune,Hotel Bismillah,Camp,₹300 for two,North Indian,3.8,500+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/hotel-bismillah-bhawani-peth-camp-pune-375321
139,Pune,Blue Nile,Camp Area,₹700 for two,"Indian, Chinese",4.2,10K+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/blue-nile-bund-garden-road-camp-area-pune-5107
140,Pune,Burgerino,Camp,₹150 for two,Burgers,3.8,100+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burgerino-nehru-memorial-hall-camp-pune-683013
141,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
142,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
143,Pune,KNS,Prabhat Road,₹350 for two,"Fast Food, Pizzas, Beverages, Burgers, Snacks",4,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kns-kasba-vishrambag-prabhat-road-pune-710145
144,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
145,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
146,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
147,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
148,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
149,Pune,ZamZam Restaurant,Camp Area,₹350 for two,"Indian, North Indian, Chinese",3.4,20+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/zamzam-restaurant-bhawani-peth-camp-area-pune-623310
150,Pune,Chitale Bandhu Mithaiwale,Sadashiv Peth,₹450 for two,"Sweets, Snacks, Desserts",4.7,500+,True,2023-09-01 20:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/chitale-bandhu-mithaiwale-sadashiv-peth-pune-153608
151,Pune,Samudra Veg,Erandwane,₹450 for two,"North Indian, Chinese, South Indian",4.4,10K+,True,2023-09-01 23:55:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/samudra-veg-pandurang-colony-erandwane-pune-11887
152,Pune,Hotel Bismillah,Camp,₹300 for two,North Indian,3.8,500+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/hotel-bismillah-bhawani-peth-camp-pune-375321
153,Pune,Blue Nile,Camp Area,₹700 for two,"Indian, Chinese",4.2,10K+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/blue-nile-bund-garden-road-camp-area-pune-5107
154,Pune,Burgerino,Camp,₹150 for two,Burgers,3.8,100+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burgerino-nehru-memorial-hall-camp-pune-683013
155,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
156,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
157,Pune,KNS,Prabhat Road,₹350 for two,"Fast Food, Pizzas, Beverages, Burgers, Snacks",4,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kns-kasba-vishrambag-prabhat-road-pune-710145
158,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
159,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
160,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
161,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
162,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
163,Pune,ZamZam Restaurant,Camp Area,₹350 for two,"Indian, North Indian, Chinese",3.4,20+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/zamzam-restaurant-bhawani-peth-camp-area-pune-623310
164,Pune,Chitale Bandhu Mithaiwale,Sadashiv Peth,₹450 for two,"Sweets, Snacks, Desserts",4.7,500+,True,2023-09-01 20:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/chitale-bandhu-mithaiwale-sadashiv-peth-pune-153608
165,Pune,The Momo Panda,Shivajinagar,₹200 for two,Tibetan,4.2,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/the-momo-panda-fc-road-shivajinagar-pune-411039
166,Pune,Hotel Bismillah,Camp,₹300 for two,North Indian,3.8,500+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/hotel-bismillah-bhawani-peth-camp-pune-375321
167,Pune,Blue Nile,Camp Area,₹700 for two,"Indian, Chinese",4.2,10K+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/blue-nile-bund-garden-road-camp-area-pune-5107
168,Pune,Burgerino,Camp,₹150 for two,Burgers,3.8,100+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burgerino-nehru-memorial-hall-camp-pune-683013
169,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
170,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
171,Pune,KNS,Prabhat Road,₹350 for two,"Fast Food, Pizzas, Beverages, Burgers, Snacks",4,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kns-kasba-vishrambag-prabhat-road-pune-710145
172,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
173,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
174,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
175,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
176,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
177,Pune,ZamZam Restaurant,Camp Area,₹350 for two,"Indian, North Indian, Chinese",3.4,20+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/zamzam-restaurant-bhawani-peth-camp-area-pune-623310
178,Pune,Chitale Bandhu Mithaiwale,Sadashiv Peth,₹450 for two,"Sweets, Snacks, Desserts",4.7,500+,True,2023-09-01 20:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/chitale-bandhu-mithaiwale-sadashiv-peth-pune-153608
179,Pune,The Momo Panda,Shivajinagar,₹200 for two,Tibetan,4.2,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/the-momo-panda-fc-road-shivajinagar-pune-411039
180,Pune,Kannu Ki Chai,Shivajinagar,₹250 for two,"Beverages, Snacks, Maharashtrian",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kannu-ki-chai-fc-road-shivajinagar-pune-384242
181,Pune,Blue Nile,Camp Area,₹700 for two,"Indian, Chinese",4.2,10K+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/blue-nile-bund-garden-road-camp-area-pune-5107
182,Pune,Burgerino,Camp,₹150 for two,Burgers,3.8,100+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burgerino-nehru-memorial-hall-camp-pune-683013
183,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
184,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
185,Pune,KNS,Prabhat Road,₹350 for two,"Fast Food, Pizzas, Beverages, Burgers, Snacks",4,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kns-kasba-vishrambag-prabhat-road-pune-710145
186,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
187,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
188,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
189,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
190,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
191,Pune,ZamZam Restaurant,Camp Area,₹350 for two,"Indian, North Indian, Chinese",3.4,20+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/zamzam-restaurant-bhawani-peth-camp-area-pune-623310
192,Pune,Chitale Bandhu Mithaiwale,Sadashiv Peth,₹450 for two,"Sweets, Snacks, Desserts",4.7,500+,True,2023-09-01 20:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/chitale-bandhu-mithaiwale-sadashiv-peth-pune-153608
193,Pune,The Momo Panda,Shivajinagar,₹200 for two,Tibetan,4.2,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/the-momo-panda-fc-road-shivajinagar-pune-411039
194,Pune,Kannu Ki Chai,Shivajinagar,₹250 for two,"Beverages, Snacks, Maharashtrian",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kannu-ki-chai-fc-road-shivajinagar-pune-384242
195,Pune,Chaitanya Paranthas,Shivajinagar,₹250 for two,"North Indian, Punjabi, Chinese, Thalis, Beverages, Desserts",4.1,10K+,True,2023-09-01 23:30:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chaitanya-paranthas-f-c-road-shivajinagar-pune-6239
196,Pune,Burgerino,Camp,₹150 for two,Burgers,3.8,100+,True,2023-09-02 04:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/burgerino-nehru-memorial-hall-camp-pune-683013
197,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
198,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
199,Pune,KNS,Prabhat Road,₹350 for two,"Fast Food, Pizzas, Beverages, Burgers, Snacks",4,5,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kns-kasba-vishrambag-prabhat-road-pune-710145
200,Pune,Chocolate Biclate,Shivajinagar,₹250 for two,"Bakery, Desserts, Beverages",4.2,100+,True,2023-09-01 23:00:00,₹125 OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chocolate-biclate-sud-nagar-shivajinagar-pune-378117
201,Pune,Wong's Kitchen,Sector 34,₹300 for two,Seafood,,,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wongs-kitchen-sector-34-pune-352423
202,Pune,Cafe Goodluck,Deccan Gymkhana,₹350 for two,"North Indian, Biryani, Snacks, Beverages, Bakery",4.3,10K+,True,2023-09-01 23:00:00,20% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/cafe-goodluck-deccan-gymkhana-pune-5370
203,Pune,PK Biryani House (Swargate),Swargate,₹400 for two,"Biryani, Indian",3.9,5K+,True,2023-09-01 23:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/pk-biryani-house-swargate-mitramandal-chowk-swargate-pune-142657
204,Pune,Wadeshwar (Bajirao road),Sadashiv Peth,₹350 for two,"South Indian, Snacks, Street Food, Beverages",4.7,1K+,True,2023-09-01 22:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/wadeshwar-bajirao-road-bajirao-road-sadashiv-peth-pune-70614
205,Pune,ZamZam Restaurant,Camp Area,₹350 for two,"Indian, North Indian, Chinese",3.4,20+,True,2023-09-02 01:31:00,70% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/zamzam-restaurant-bhawani-peth-camp-area-pune-623310
206,Pune,Chitale Bandhu Mithaiwale,Sadashiv Peth,₹450 for two,"Sweets, Snacks, Desserts",4.7,500+,True,2023-09-01 20:15:00,,SERVICEABLE,https://www.swiggy.com/restaurants/chitale-bandhu-mithaiwale-sadashiv-peth-pune-153608
207,Pune,The Momo Panda,Shivajinagar,₹200 for two,Tibetan,4.2,500+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/the-momo-panda-fc-road-shivajinagar-pune-411039
208,Pune,Kannu Ki Chai,Shivajinagar,₹250 for two,"Beverages, Snacks, Maharashtrian",4.6,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/kannu-ki-chai-fc-road-shivajinagar-pune-384242
209,Pune,Chaitanya Paranthas,Shivajinagar,₹250 for two,"North Indian, Punjabi, Chinese, Thalis, Beverages, Desserts",4.1,10K+,True,2023-09-01 23:30:00,40% OFF,SERVICEABLE,https://www.swiggy.com/restaurants/chaitanya-paranthas-f-c-road-shivajinagar-pune-6239
210,Pune,Falahaar,Shivajinagar,₹350 for two,"Beverages, Juices, Fast Food, Snacks, Pizzas, Italian, Street Food, Desserts",4.4,1K+,True,2023-09-02 00:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/falahaar-the-pavillion-mall-shivajinagar-pune-35370
211,Pune,Hakuna Matata,Shivaji Nagar,₹500 for two,"North Indian, Chinese",3.6,7,True,2023-09-01 23:40:00,,SERVICEABLE,https://www.swiggy.com/restaurants/hakuna-matata-jm-road-shivaji-nagar-pune-429001
212,Pune,Crazy Momos,Sadashiv Peth,₹300 for two,"Chinese, Fast Food, Pizzas, Beverages",4.2,100+,True,2023-09-01 23:00:00,,SERVICEABLE,https://www.swiggy.com/restaurants/crazy-momos-tilak-road-sadashiv-peth-pune-514958
